"","X","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre"
"825",51471,"4tBMbRwLJa5BjwJ6FrBlks","Wajid;Labh Janjua;Sneha Pant","Partner","Soni De Nakhre",61,261013,"False",0.829,0.852,6,-5.4,1,0.0477,0.00698,0.000278,0.055,0.912,131.989,4,"hip-hop"
"826",51474,"2gNC2UZGVSK0iW4Ymc56na","Sidhu Moose Wala","Pbx 1","Devil",59,245524,"False",0.57,0.793,10,-5.366,0,0.228,0.183,0,0.664,0.472,172.068,4,"hip-hop"
"827",51477,"2zVOFcdPAurQMbP1D6czwo","Anirudh Ravichander","Vikram (Original Background Score)","Amar Theme - Background Score",59,148023,"False",0.679,0.724,2,-5.217,1,0.0423,0.121,0.79,0.164,0.0764,137.942,4,"hip-hop"
"828",51480,"17TjJhR1wrGFW58aJnHpNC","Jack Harlow","Your Perfect Soundtrack","First Class",0,173947,"True",0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,"hip-hop"
"829",51483,"6wKu6jqzVtxikYztRUWkoS","Anirudh Ravichander;Vishal Dadlani","Kaththi (Original Motion Picture Soundtrack)","Aathi",59,304920,"False",0.59,0.822,3,-5.265,0,0.056,0.236,0,0.678,0.438,150,4,"hip-hop"
"830",51486,"0eFNR4nWuhgvBw6vSDyVHj","Varinder Brar","Jatt Life","Jatt Life",61,242772,"False",0.613,0.583,11,-6.068,0,0.113,0.143,0,0.114,0.565,183.982,4,"hip-hop"
"831",51489,"4e3Zs0VTWbGw4PmOwOZwZR","Jack Harlow","#Multiverse, If the Multiverse Is Real","Dua Lipa",0,135053,"True",0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,"hip-hop"
"832",51492,"79HOkvmqDClCE9YAUApCP4","Jack Harlow","New Rap 20s","Dua Lipa",0,135053,"True",0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,"hip-hop"
"833",51495,"10Hx18HoNVjnsBKwQIH9eX","Jack Harlow","Hiphopowe nowości","Dua Lipa",0,135053,"True",0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,"hip-hop"
"834",51498,"6OcnzwOfKQc0ZWJoMuFQam","Stephen Zechariah","Adi Penne (Dad's Love)","Adi Penne - Dad's Love",61,191650,"False",0.581,0.56,7,-7.932,0,0.0278,0.835,0,0.372,0.445,102.935,4,"hip-hop"
"835",51501,"1rDQ4oMwGJI7B4tovsBOxc","Jack Harlow","First Class","First Class",86,173947,"True",0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,"hip-hop"
"836",51504,"6gBFPUFcJLzWGx4lenP6h2","Travis Scott","Birds In The Trap Sing McKnight","goosebumps",84,243836,"True",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,4,"hip-hop"
"837",51507,"1r8ZCjfrQxoy2wVaBUbpwg","The Kid LAROI","Thousand Miles","Thousand Miles",81,164781,"True",0.376,0.657,7,-4.658,1,0.0768,0.0858,0,0.0884,0.203,80.565,4,"hip-hop"
"838",51510,"5e0sqZrtakU2phj6IFxf79","Sultaan;Gavy Dhaliwal;Bhallwaan;Swapan Sekhon;Gur Chahal","Puff Puff Pass","Puff Puff Pass",60,291818,"True",0.666,0.618,11,-5.875,0,0.185,0.218,0,0.197,0.56,175.94,4,"hip-hop"
"839",51513,"3F0I9AkbRwz12yz7Hxn0bF","Sukhbir;Ikka","Hindi Medium","Oh Ho Ho Ho (Remix)",60,244416,"False",0.676,0.935,5,-3.499,0,0.0892,0.00917,0,0.097,0.802,144.944,4,"hip-hop"
"840",51516,"7HNHIRAYrKeuobsj6n3l1y","Guru Randhawa;Yo Yo Honey Singh;Divya Khosla Kumar","Designer","Designer",60,219095,"False",0.41,0.907,4,-3.105,0,0.101,0.0689,0,0.247,0.793,194.179,4,"hip-hop"
"841",51519,"1vSXwYeKnzsVvekSpqVabx","Ajay-Atul;Shreya Ghoshal","Agneepath (Original Motion Picture Soundtrack)","Chikni Chameli",62,301586,"False",0.693,0.956,1,-5.012,0,0.071,0.289,0,0.294,0.665,90.005,4,"hip-hop"
"842",51522,"6ElANRiS4S25oIn361o8Ye","Sidhu Moose Wala","Pbx 1","Trend",59,221818,"False",0.626,0.725,7,-5.482,1,0.207,0.0755,0,0.245,0.556,179.953,4,"hip-hop"
"843",51525,"5I3Xih0C2ID3fqngBrBbGv","Badshah;Neeti Mohan","Bad Boy (From ""Saaho"")","Bad Boy (From ""Saaho"")",61,178496,"False",0.892,0.848,8,-4.818,1,0.183,0.242,0.013,0.0992,0.523,105.013,4,"hip-hop"
"844",51528,"1FHf9qmNWwDsZYdLnteiQI","DaBaby;Roddy Ricch","Drippy Drippy","ROCKSTAR",1,181733,"True",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.979,4,"hip-hop"
"845",51531,"6fP7zEaXUaGmzTDyvA79Ng","Anirudh Ravichander;Roop Kumar Rathod;Shreya Ghoshal","3 (Original Motion Picture Soundtrack)","Nee Paata Madhuram - The Touch of Love",58,263826,"False",0.649,0.57,9,-6.17,0,0.029,0.174,1.01e-05,0.496,0.506,110.061,4,"hip-hop"
"846",51534,"1gTD1rUFgz05rRyMvPPRtX","Sidhu Moose Wala","Snitches Get Stitches","Goat",59,80062,"False",0.756,0.855,1,-3.352,0,0.208,0.222,0,0.188,0.525,92.905,4,"hip-hop"
"847",51537,"3NEqymGUS8TrDlaJi9HkI6","DaBaby;Roddy Ricch","pov: it's 2020","ROCKSTAR",0,181733,"True",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.979,4,"hip-hop"
"848",51540,"4lGSIRb6BlkjdudJ7T41Ai","Wiz Khalifa;Lil Skies","Rap Party","Fr Fr",0,195590,"False",0.914,0.497,1,-7.488,0,0.202,0.114,2.9e-05,0.282,0.324,140.003,4,"hip-hop"
"849",51543,"16fWSYYJToYWTuFL9OocdT","Kodak Black;Jeezy","Trap Masters","Feeling Like",0,228259,"True",0.428,0.832,6,-3.455,1,0.338,0.303,0,0.142,0.157,85.594,4,"hip-hop"
"850",51546,"6cbW2scRULV7RnFT4u8gnA","Sidhu Moose Wala","Moosetape","Sidhu Son",59,217142,"False",0.571,0.732,7,-6.068,0,0.154,0.116,0,0.378,0.584,82.825,4,"hip-hop"
"851",51549,"2kbxGCtWSV0f1ON720Bd4O","Anirudh Ravichander;Alisha Thomas","Maari (Original Motion Picture Soundtrack)","Don'u Don'u Don'u - The Don's Romance",59,195709,"False",0.776,0.82,8,-4.405,0,0.0414,0.287,0.000361,0.242,0.773,89.982,4,"hip-hop"
"852",51552,"5pAo2q7eVt65OSkwYgqhHl","Benny Dayal;Shalmali Kholgade","Cocktail (Original Motion Picture Soundtrack)","Daaru Desi",59,269200,"False",0.703,0.781,8,-6.876,0,0.0468,0.194,0.000368,0.0928,0.679,94.014,4,"hip-hop"
"853",51555,"58prIObJ1GMpyG51jnMjeS","Sidhu Moose Wala","Pbx 1","Badfella",59,217531,"False",0.616,0.844,1,-4.674,1,0.201,0.124,0,0.255,0.785,177.916,4,"hip-hop"
"854",51558,"3cvVjjZU0IWuTsiaa5F7k3","Kodak Black","Pushin P - Top Rap","Love & War",3,239146,"True",0.762,0.649,11,-5.624,0,0.0527,0.58,1.7e-05,0.0971,0.501,145.09,4,"hip-hop"
"855",51561,"0tPyKRyhswSCMlOfKbR4Au","Wiz Khalifa;Ty Dolla $ign","Walk in the Park Rap","Something New",0,200773,"True",0.816,0.637,7,-6.602,0,0.0784,0.0918,0,0.0892,0.783,87.584,4,"hip-hop"
"856",51564,"0Rz7S7DSsiROEWR2mH5DwI","Wiz Khalifa;PARTYNEXTDOOR","Music for Rainy Days","Rain",0,153123,"False",0.401,0.406,8,-7.647,1,0.0381,0.0327,0,0.296,0.102,187.399,4,"hip-hop"
"857",51567,"6I2tOKBqqIUhxEVKnolGjx","Wiz Khalifa","Hip Hop & R'n'B","Memory Lane",0,166773,"True",0.789,0.71,4,-4.574,0,0.353,0.37,0,0.155,0.826,95.178,4,"hip-hop"
"858",51570,"5RgN2LdqCGnxztU1cTNJjf","Kodak Black","New Rap 20s","Super Gremlin",0,200547,"True",0.825,0.414,2,-6.634,1,0.144,0.00265,0,0.357,0.106,72.993,4,"hip-hop"
"859",51573,"0osMWCvwxing4xMPbMEMJY","Kodak Black","New Grooves","Super Gremlin",0,200547,"True",0.825,0.414,2,-6.634,1,0.144,0.00265,0,0.357,0.106,72.993,4,"hip-hop"
"860",51576,"61tnfFfea71XruDZadOUmu","Wiz Khalifa","Rap Ice","Still Wiz",0,170987,"False",0.833,0.664,4,-5.358,0,0.135,0.0537,0,0.0637,0.334,90.052,4,"hip-hop"
"861",51579,"3n2lUfmtaYuqMSR8tDo8F0","Wiz Khalifa","Contemporary Hip Hop","Memory Lane",0,166773,"True",0.789,0.71,4,-4.574,0,0.353,0.37,0,0.155,0.826,95.178,4,"hip-hop"
"862",51582,"01xqHIwd7hQLROgelUQ6w2","Wiz Khalifa;Girl Talk","Pushin P - Top Rap","Big Daddy Wiz",0,131039,"True",0.9,0.795,0,-5.056,1,0.073,0.107,0.00631,0.131,0.745,101.978,4,"hip-hop"
"863",51585,"676A9Z6QiBWPIJm0UB1w61","Kodak Black","Hip Hop Slow Jamz","Don’t Leave Me",0,156000,"True",0.765,0.613,4,-7.276,0,0.379,0.0512,0,0.205,0.254,159.81,4,"hip-hop"
"864",51588,"74w5vyOFuin2Zu4GsP8paJ","Kodak Black","Rap Ice","Calling My Spirit",0,152000,"True",0.909,0.365,1,-9.954,1,0.0938,0.0996,0,0.261,0.739,119.983,4,"hip-hop"
"865",51591,"4ZSFKEQMre7LJUkUEW28oA","Wiz Khalifa","Sailor on the Moon - Hot New Rap","Bad Ass Bitches",0,118466,"True",0.904,0.601,2,-5.561,1,0.198,0.0305,0,0.615,0.761,87.037,4,"hip-hop"
"866",51594,"6Rnmu3xQeJMVc6OvACEBES","Wiz Khalifa","Summer Music Festival Hits","Iced Out Necklace",0,155760,"True",0.898,0.744,2,-4.524,1,0.0931,0.000253,0,0.268,0.299,147.991,4,"hip-hop"
"867",51597,"53zYfvOxlsHZv89MmpY1D5","Kodak Black;Lil Wayne","Gaming Songs 2022: Hard Mode","Codeine Dreaming",0,264531,"True",0.736,0.604,1,-7.357,0,0.222,0.0654,6.43e-05,0.124,0.574,155.004,4,"hip-hop"
"868",51600,"1fewSx2d5KIZ04wsooEBOz","Metro Boomin;Gunna","NOT ALL HEROES WEAR CAPES (Deluxe)","Space Cadet (feat. Gunna)",81,203266,"True",0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,4,"hip-hop"
"869",51603,"0QHEWicUbdyWuHsMcVd1Ka","Yo Yo Honey Singh","Yo Yo Honey Singh Is Back","Chaar Botal Vodka (From ""Ragini Mms 2"")",59,225837,"False",0.877,0.881,4,-3.713,0,0.0713,0.421,0.000345,0.12,0.874,123.024,4,"hip-hop"
"870",51606,"4uW8CuyO9r7vOXgYf1eqCz","MC STAN","I'm Done","I'm Done",58,170847,"True",0.712,0.473,7,-10.99,0,0.0342,0.782,1.38e-06,0.229,0.489,117.963,4,"hip-hop"
"871",51609,"4HEzmqZuqVk3qSwD6Dtk6K","Sidhu Moose Wala","My Block","My Block",59,221539,"False",0.609,0.639,8,-4.662,0,0.0682,0.357,0,0.239,0.211,91.249,4,"hip-hop"
"872",51612,"3w9i7F6nze5mODaJstlVWt","Ty Dolla $ign;Musiq Soulchild;Tish Hyman;6LACK","Slow Down Soul","Your Turn",1,319555,"True",0.533,0.389,0,-9.175,1,0.0542,0.18,0,0.112,0.248,145.894,4,"hip-hop"
"873",51615,"3LlEnO0INKAExVe4JMi7p7","Emiway Bantai","Khatam Hue Waande","Khatam Hue Waande",58,193882,"False",0.756,0.903,11,-2.088,0,0.14,0.232,0,0.0548,0.729,99.995,4,"hip-hop"
"874",51618,"2PxZSFOv7RebkeSEwQTjr7","Mustafa Zahid","Awarapan (Original Soundtrack)","Tera Mera Rishta",60,347040,"False",0.575,0.895,4,-3.417,0,0.0541,0.0521,0.00142,0.104,0.648,102.02,4,"hip-hop"
"875",51621,"5YctxMWPzEXjnmHLA0mYUN","The Landers;Davi Singh","Kamm Koi Na","Kamm Koi Na",60,177391,"False",0.688,0.841,7,-3.885,1,0.277,0.242,1.02e-06,0.134,0.748,183.539,4,"hip-hop"
"876",51624,"5I2wbDvSI98HLVB42YO9sU","Guru Randhawa;Tulsi Kumar;Sachin-Jigar;Vee","Lagdi Lahore Di (From ""Street Dancer 3D"")","Lagdi Lahore Di (From ""Street Dancer 3D"")",61,215368,"False",0.786,0.797,6,-4.063,1,0.0414,0.233,0,0.0861,0.453,95.014,4,"hip-hop"
"877",51627,"5JzX4z7nOrstlzGbwd1hOJ","Ty Dolla $ign;Post Malone","Tic Tac - Just Rap","Spicy",0,143375,"True",0.782,0.51,4,-5.724,0,0.0419,0.143,0,0.115,0.118,99.993,4,"hip-hop"
"878",51630,"7LMWOSOTxSMxABmkpG2YK3","Ty Dolla $ign;Post Malone","New Rap Icons","Spicy",0,143375,"False",0.785,0.523,7,-5.853,1,0.0489,0.144,0,0.117,0.134,100.002,4,"hip-hop"
"879",51633,"298atiKYvG84VfbXNbZiX5","Vishal Dadlani;Alyssa Mendonsa","Break Ke Baad","Adhoore",60,264210,"False",0.799,0.542,0,-7.142,1,0.0308,0.0858,1.5e-06,0.126,0.673,107.993,4,"hip-hop"
"880",51636,"3G1o1dkJIyY38yfiVDkwNP","Ty Dolla $ign;Kanye West;FKA twigs;Skrillex","20's R'n'B","Ego Death",0,231618,"False",0.818,0.598,10,-5.948,0,0.113,0.0573,1.32e-06,0.634,0.331,111.052,4,"hip-hop"
"881",51639,"6GFtWQYco30oKpMr5xJwy2","Anirudh Ravichander;Niranjana Ramanan","Soul of Doctor (Theme) [From ""Doctor""]","Soul of Doctor (Theme) [From ""Doctor""]",59,63711,"False",0.473,0.837,9,-7.101,1,0.0336,0.0968,0.912,0.297,0.212,97.261,4,"hip-hop"
"882",51642,"2xE3KRNQc2AGpV95NsvGfg","Kodak Black","Contemporary Hip Hop","Super Gremlin",0,200547,"True",0.825,0.414,2,-6.634,1,0.144,0.00265,0,0.357,0.106,72.993,4,"hip-hop"
"883",51645,"0G598RMjEm3GoWVNBvbAId","Kodak Black;John Wicks;Jackboy","Pushin P - Top Rap","Me and Klik",0,205711,"True",0.709,0.733,1,-4.051,1,0.0782,0.164,0,0.113,0.212,140.006,4,"hip-hop"
"884",51648,"74ke9u10rIeCwTU0KOT6C5","Snoop Dogg;Wiz Khalifa;Bruno Mars","On Chill - Rap & RnB","Young, Wild & Free",0,207333,"True",0.722,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.532,95.022,4,"hip-hop"
"885",51651,"7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION;Trippie Redd","17","Fuck Love (feat. Trippie Redd)",83,146520,"True",0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,4,"hip-hop"
"886",51654,"7q7eYVerltlW2sYBuga6Mj","Jaz Dhami;Yo Yo Honey Singh","High Heels","High Heels",59,297770,"False",0.891,0.913,1,-4.453,1,0.149,0.394,0.000173,0.373,0.772,130.045,4,"hip-hop"
"887",51657,"1aUfggX5E0nKDikNuiDQ3D","Guru Randhawa","Ishq Tera","Ishq Tera",58,211931,"False",0.438,0.689,6,-5.387,1,0.0479,0.117,7.23e-06,0.154,0.507,120.668,5,"hip-hop"
"888",51660,"6UeMjHhzYnidHi7I4isoGg","AP Dhillon;Gurinder Gill;Gminxr","Most Wanted","Most Wanted",60,184090,"False",0.85,0.573,8,-6.759,1,0.274,0.0439,0,0.0871,0.49,88.05,4,"hip-hop"
"889",51663,"02Z90kqEwTvBQEOmP6jxyk","Arjun Kanungo","La La La (Reprise)","La La La (Reprise)",59,146666,"False",0.708,0.626,10,-5.008,1,0.0529,0.605,0,0.115,0.569,90.004,4,"hip-hop"
"890",51666,"3jW0wb61ySku4gmORXuGDn","Akhil","Deewana","Deewana",58,221044,"False",0.544,0.531,11,-6.899,0,0.0397,0.761,0,0.115,0.471,79.993,4,"hip-hop"
"891",51669,"4mtGAPsQCIlD4ZXdpRi0wf","Ajay-Atul;Shreya Ghoshal","Chandramukhi","Chandra (Featuring. Shreya Ghoshal)",58,315653,"False",0.615,0.748,10,-8.788,0,0.0948,0.412,0.000288,0.0621,0.505,135.071,4,"hip-hop"
"892",51672,"56TXkBMhaHhmqNq1M30qlE","Sidhu Moose Wala;Sunny Malton","Forget About It (feat. Sunny Malton)","Forget About It (feat. Sunny Malton)",58,222312,"False",0.794,0.884,1,-5.931,1,0.179,0.0634,0,0.319,0.716,93.064,4,"hip-hop"
"893",51675,"5raWEZXYAapq6Qw1GIEIkU","Ajay-Atul","Dhadak","Zingaat",59,226501,"False",0.834,0.788,6,-7.294,0,0.213,0.359,0.27,0.396,0.705,130.032,4,"hip-hop"
"894",51678,"7e6qTHVfRdaYsio90s1fHC","Vishal Dadlani","Zindagi Na Milegi Dobara","Ik Junoon (Paint It Red)",60,299119,"False",0.79,0.848,2,-7.798,1,0.0508,0.364,0.00147,0.148,0.641,127.034,4,"hip-hop"
"895",51681,"33bbZaSdhM9wsuLnC9iT8f","Quavo;Takeoff","Hardcore Energy","HOTEL LOBBY (Unc & Phew)",3,142657,"True",0.821,0.636,11,-4.479,1,0.169,0.142,0,0.233,0.163,127.961,4,"hip-hop"
"896",51684,"7fdsoKCtpx2hYXDRMoActW","Anirudh Ravichander;Jonita Gandhi","Doctor (Original Motion Picture Soundtrack)","Chellamma",58,236500,"False",0.525,0.68,11,-7.252,0,0.207,0.254,0.000348,0.0601,0.734,132.857,4,"hip-hop"
"897",51687,"3bHI0o9TLQ2jJzjr0ES7dX","Guru Randhawa;Dhvani Bhanushali","High Rated Gabru - Guru Randhawa","Ishare Tere (From ""Ishare Tere"")",59,189151,"False",0.707,0.941,1,-2.606,0,0.041,0.0173,3.65e-05,0.134,0.337,99.013,4,"hip-hop"
"898",51690,"0TYsZbl0ryJSUvyQeeLBRG","Sidhu Moose Wala","Snitches Get Stitches","Aj Kal Ve",58,203720,"False",0.761,0.532,0,-10.179,0,0.0735,0.739,2.33e-06,0.306,0.932,80.004,4,"hip-hop"
"899",51693,"0pM7PCxuclmb1qsjTqt6WX","Chris G.;Mc Sai;Sahi Siva","Nenjinile Rebirth","Nenjinile Rebirth",59,215800,"False",0.706,0.913,11,-3.284,0,0.139,0.115,0,0.256,0.712,149.886,4,"hip-hop"
"900",51696,"2mldMnu7kHSm4l5se4Zo7Y","Anirudh Ravichander;Prudhvi Chandra","Vikram Hitlist (Original Motion Picture Soundtrack)","Vikram Title Track - Telugu",57,218823,"False",0.643,0.874,10,-3.604,1,0.0508,0.253,0.00198,0.127,0.118,169.982,4,"hip-hop"
"901",51699,"7mhJ08BCG6goQ8mPpk9TuZ","Anirudh Ravichander;Sunidhi Chauhan;Sanjana Kalmanje","Kaathuvaakula Rendu Kaadhal (Original Motion Picture Soundtrack)","Two Two Two",57,176345,"False",0.837,0.691,1,-4.982,1,0.147,0.0207,0.00361,0.198,0.648,140.047,4,"hip-hop"
"902",51702,"0Yzg5gttgeusAFIDCNPR77","Yo Yo Honey Singh;Deep Money","Chaar Ikke","Dope Shope",58,211764,"False",0.754,0.914,6,-1.999,0,0.0548,0.424,2.62e-05,0.116,0.865,136.032,4,"hip-hop"
"903",51705,"2kLFzLJgHtreNbNlbVzQy4","Daler Mehndi;Dee MC;Shashwat Sachdev","Uri - The Surgical Strike","Jagga Jiteya",59,191489,"False",0.774,0.783,0,-4.247,1,0.0857,0.0173,0,0.19,0.206,93.959,4,"hip-hop"
"904",51708,"6S6HSSk9HzWe3pqvUJn6Vq","Karan Aujla","Let 'em Play","Let 'em Play",59,195652,"True",0.776,0.651,6,-7.41,1,0.151,0.0136,2.72e-06,0.0771,0.747,92.015,4,"hip-hop"
"905",51711,"6YtlaPxgVWZHO7OB1atIEf","MC STAN","Kahan Par Hai","Kahan Par Hai",57,219758,"True",0.706,0.695,0,-7.103,0,0.0541,0.461,0,0.306,0.489,141.974,4,"hip-hop"
"906",51714,"6i5QcWVTuzM67pXgD9Q7Vw","Anirudh Ravichander;Sam C.S.","Kanne Kanne (From ""Ayogya"")","Kanne Kanne (From ""Ayogya"")",57,225558,"False",0.684,0.489,1,-8.625,1,0.0595,0.639,0,0.105,0.375,87.104,4,"hip-hop"
"907",51717,"7w4kFO2slzHCu1qEOMaPkl","Anirudh Ravichander;Dhanush","Maari (Original Motion Picture Soundtrack)","Maari Thara Local - Here Comes Maari",57,230252,"False",0.709,0.956,6,-4.695,1,0.255,0.622,1.1e-06,0.0982,0.664,94.945,4,"hip-hop"
"908",51720,"67qlKfxKVqs2uxPA6OMlDZ","Machine Gun Kelly","Halloween Party 2022","el diablo",2,146264,"True",0.765,0.725,3,-3.391,0,0.143,0.00471,0.000194,0.154,0.578,75.003,4,"hip-hop"
"909",51723,"2jRLhJSvJQn0NqHshENHt1","Wisin & Yandel;Chris Brown;T-Pain","Del gusto de hermanos","Algo Me Gusta De Ti",0,274946,"False",0.626,0.769,11,-5.296,0,0.0325,0.00291,0,0.0598,0.237,127.949,4,"hip-hop"
"910",51726,"3YtBnp4q2Trhu9Zv09ErQl","Wisin & Yandel","Halloween 2022 Perreo Vol. 1","Estoy Enamorado",2,271720,"False",0.78,0.725,6,-6.032,1,0.0503,0.288,0,0.0851,0.431,100.92,4,"hip-hop"
"911",51729,"55rG9wHuUie0jH00vpjvfX","Machine Gun Kelly;blackbear","Autumn Vibes 2022","my ex's best friend",0,138970,"False",0.732,0.671,5,-5.037,0,0.0415,0.00323,0,0.108,0.328,124.957,4,"hip-hop"
"912",51732,"6syz0SJTv8ZNCNxaOnvMtb","Gorillaz","Maintain Your Mojo","Clint Eastwood",3,340920,"True",0.663,0.694,10,-8.627,0,0.171,0.0253,0,0.0698,0.525,167.953,4,"hip-hop"
"913",51735,"0uBeSDV32mrqWuL8jLct8J","Machine Gun Kelly;WILLOW","Halloween Party 2022","emo girl",0,159096,"True",0.41,0.881,2,-3.502,1,0.087,0.000406,4.26e-05,0.922,0.357,165.006,4,"hip-hop"
"914",51738,"1v8HKXubkw9fpYfOJdmAc7","Wisin & Yandel","Homecoming Latin Party","Pegao",0,234546,"False",0.792,0.804,3,-4.752,1,0.259,0.537,0,0.342,0.807,96.041,4,"hip-hop"
"915",51741,"698BVnDEuu5eDWjWfVH0qV","Wisin & Yandel","Última Misión Reggaeton","Me Estas Tentando",0,229173,"False",0.81,0.916,4,-2.649,0,0.0537,0.312,7.63e-06,0.347,0.794,116.009,4,"hip-hop"
"916",51744,"5iBHQdgvYptTzQzLPHxbXz","Wisin & Yandel","Queda poco para la PAES 2.0","Sexy Movimiento",0,211920,"False",0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105,4,"hip-hop"
"917",51747,"5yug4vHY6oGqkFI80Ya5F0","Gorillaz","Alternative Rock Mixtape","Clint Eastwood",2,340920,"True",0.663,0.694,10,-8.627,0,0.171,0.0253,0,0.0698,0.525,167.953,4,"hip-hop"
"918",51750,"2g6tReTlM2Akp41g0HaeXN","Kendrick Lamar;Blxst;Amanda Reifer","Mr. Morale & The Big Steppers","Die Hard",82,239026,"True",0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,4,"hip-hop"
"919",51753,"7ycWLEP1GsNjVvcjawXz3z","A$AP Rocky;Skepta","TESTING","Praise The Lord (Da Shine) (feat. Skepta)",82,205040,"True",0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4,"hip-hop"
"920",51756,"1rDQJd8kzwBRXeoTtojkQn","Ritviz;Nucleya","Baaraat","Roz",59,219240,"False",0.833,0.639,5,-6.964,1,0.0676,0.152,0,0.101,0.448,102.989,4,"hip-hop"
"921",51759,"2fsPrE2NYiHOHPMuWbjvTj","Sukhwinder Singh;Alka Yagnik","Taal (Original Motion Picture Soundtrack)","Ramta Jogi",59,377000,"False",0.798,0.636,6,-10.52,1,0.0431,0.327,0,0.128,0.799,139.98,4,"hip-hop"
"922",51762,"5KkCsYIgMK5H7Ih31Dnd2Q","DIVINE;MC Altaf;Stylo G;Phenom","Mirchi","Mirchi",57,192923,"False",0.871,0.608,6,-5.486,1,0.4,0.142,0,0.0876,0.818,129.784,4,"hip-hop"
"923",51765,"0cHjQQFedPu64QoHmJdUlu","Sidhu Moose Wala","8 Cylinder","8 Cylinder",57,188780,"False",0.627,0.673,6,-6.539,1,0.204,0.337,0,0.0646,0.735,163.842,4,"hip-hop"
"924",51768,"1FdbP9ZAcqQnOcda55boaL","Guri","Billian Billian","Billian Billian",59,177600,"False",0.708,0.893,8,-2.002,0,0.0549,0.0188,5.47e-05,0.471,0.753,100.031,4,"hip-hop"
"925",51771,"40MlMSv2kkmph6XhYMOovm","Mathan;Naven","Intha Vechiko","Somberi",57,236143,"False",0.707,0.795,1,-5.7,0,0.234,0.537,0,0.0922,0.612,187.927,4,"hip-hop"
"926",51774,"5AjYjRsiIPAKjRP182ocKB","Anirudh Ravichander;Dhanush","3 (Original Motion Picture Soundtrack)","Why This Kolaveri Di? - The Soup of Love",57,260013,"False",0.817,0.774,5,-4.341,0,0.153,0.543,1.61e-05,0.394,0.884,140.008,4,"hip-hop"
"927",51777,"5ZQnQnbUVtBO0pl3ShqVHG","Guru Randhawa;Tulsi Kumar","Enchantic Tulsi Kumar","Lagdi Lahore Di (From ""Street Dancer 3D"")",59,215368,"False",0.786,0.797,6,-4.063,1,0.0414,0.233,0,0.0861,0.454,95.014,4,"hip-hop"
"928",51780,"6nmkEV0oW6QJ340afYUlx0","Dilpreet Dhillon;Karan Aujla","Next Chapter","Jatt te Jawani",57,240000,"False",0.765,0.685,2,-4.727,1,0.264,0.024,0,0.0303,0.608,159.872,4,"hip-hop"
"929",51783,"7KtQd5BN1cGQIvefTWEZLq","Anirudh Ravichander","Kaththi (Original Motion Picture Soundtrack)","Kaththi - Theme",55,63706,"False",0.705,0.73,5,-7.886,1,0.346,0.159,0.000239,0.154,0.819,140.14,4,"hip-hop"
"930",51786,"0eJ4rwYdkIl4Dz6hY2sNhJ","De La Ghetto","Halloween 2022 Perreo Vol. 5","Sensacion Del Bloque",2,182186,"True",0.709,0.726,7,-7.129,1,0.0411,0.0977,0,0.301,0.405,92.014,4,"hip-hop"
"931",51789,"0I9RbCJItXY1jxGIAsQT0t","Baba Sehgal;Rita","Jalsa","Jalsa Jalsa",56,258384,"False",0.922,0.906,7,-8.513,1,0.144,0.339,0.000163,0.099,0.808,111.963,4,"hip-hop"
"932",51792,"4ipbXq1KBTFNCh6R9bAleD","Justin Quiles;Robin Schulz","WORKOUT MOTIVATION","AEIOU",0,161880,"False",0.689,0.856,5,-3.394,0,0.0813,0.0493,0,0.232,0.706,126.108,4,"hip-hop"
"933",51795,"5Se9PXWc57LRT0zthjI5cG","Sukhwinder Singh;Ayesha Darbar;S. P. Sailaja","Kisna (Original Motion Picture Soundtrack)","Woh Kisna Hai",58,357186,"False",0.649,0.525,10,-11.94,1,0.0665,0.245,1.2e-05,0.17,0.494,101.987,4,"hip-hop"
"934",51798,"2ff0sgVBZ1DYnfdXkW5tkS","Justin Quiles;Robin Schulz","From The Ashes - New Beats","AEIOU",0,161880,"False",0.689,0.856,5,-3.394,0,0.0813,0.0493,0,0.232,0.706,126.108,4,"hip-hop"
